race,0
human,0.27130100258975487
elf,0.1766943551940167
dwarf,0.10216099463781042
halfling,0.0635510804973189
dragonborn,0.08796569918009005
gnome,0.04978561987556281
half-elf,0.11232658850836566
half-orc,0.054169935202398475
tiefling,0.08204472431468209
